Date, Open, High, Low, Close, Volume
02/14/12, 6.348, 6.758, 6.28, 6.634, 9056824.86414763
02/13/12, 6.31, 6.412, 6.18, 6.298, 5789289.91316065
02/10/12, 6.452, 6.4539, 5.968, 6.22, 9370694.85943958
02/09/12, 6.40, 6.58, 6.286, 6.516, 6389839.9041524
02/08/12, 6.32, 6.402, 6.258, 6.386, 3118129.95322805
02/07/12, 6.36, 6.36, 6.164, 6.32, 5107514.92338728
02/06/12, 6.22, 6.38, 6.21, 6.36, 3260804.95108793
02/03/12, 6.082, 6.266, 6.05, 6.23, 3822089.94266865
02/02/12, 5.944, 6.176, 5.921, 6.05, 4028049.93957925
02/01/12, 5.814, 5.94, 5.80, 5.916, 2615844.96076233
01/31/12, 5.98, 6.00, 5.774, 5.814, 4783564.92824653
01/30/12, 5.898, 5.922, 5.7058, 5.914, 3644894.94532658
01/27/12, 5.70, 5.944, 5.70, 5.866, 3741804.94387293
01/26/12, 5.614, 5.916, 5.60, 5.788, 6355139.9046729
01/25/12, 5.454, 5.602, 5.41, 5.594, 3055559.9541666
01/24/12, 5.326, 5.536, 5.288, 5.484, 4289569.93565645
01/23/12, 5.362, 5.442, 5.32, 5.354, 2972664.95541003
01/20/12, 5.38, 5.40, 5.28, 5.32, 3311444.95032833
01/19/12, 5.438, 5.548, 5.322, 5.352, 6231109.90653335
01/18/12, 5.338, 5.376, 5.25, 5.362, 6300914.90548628
01/17/12, 5.324, 5.468, 5.282, 5.32, 23261929.6510711
01/13/12, 5.68, 5.70, 4.528, 4.558, 27532194.5870171
01/12/12, 5.696, 5.724, 5.561, 5.65, 3646499.9453025
01/11/12, 5.524, 5.676, 5.46, 5.646, 3361194.94958208
01/10/12, 5.488, 5.552, 5.45, 5.524, 3358659.9496201
01/09/12, 5.40, 5.498, 5.224, 5.45, 4484754.93272868
01/06/12, 5.44, 5.558, 5.282, 5.382, 4931434.92602848
01/05/12, 5.552, 5.586, 5.37, 5.424, 5027159.9245926
01/04/12, 5.642, 5.734, 5.50, 5.542, 3150179.9527473
01/03/12, 5.788, 5.90, 5.53, 5.616, 4640259.9303961
12/30/11, 5.698, 5.796, 5.65, 5.712, 1699299.9745105
12/29/11, 5.718, 5.868, 5.7098, 5.746, 2440749.96338875
12/28/11, 5.798, 5.8479, 5.608, 5.702, 2875689.95686465
12/27/11, 5.532, 5.754, 5.528, 5.714, 3887014.94169478
12/23/11, 5.60, 5.60, 5.504, 5.58, 2956949.95564575
12/22/11, 5.52, 5.61, 5.46, 5.554, 5049009.92426485
12/21/11, 5.582, 5.614, 5.206, 5.514, 8529034.87206448
12/20/11, 5.61, 5.69, 5.543, 5.58, 4221904.93667143
12/19/11, 5.618, 5.70, 5.474, 5.55, 4934759.9259786
12/16/11, 5.758, 5.786, 5.596, 5.60, 5148024.92277963
12/15/11, 5.734, 5.834, 5.624, 5.724, 3501304.94748043
12/14/11, 5.90, 5.936, 5.60, 5.706, 5819199.912712
12/13/11, 6.114, 6.186, 5.7822, 5.89, 4970074.92544888
12/12/11, 6.088, 6.124, 6.004, 6.082, 3793284.94310073
12/09/11, 6.108, 6.224, 6.056, 6.208, 6197219.9070417
12/08/11, 6.168, 6.33, 5.922, 6.178, 16529724.7520541
12/07/11, 6.926, 6.978, 6.76, 6.838, 3371219.9494317
12/06/11, 6.84, 6.996, 6.8062, 6.974, 4759049.92861425
12/05/11, 6.706, 7.00, 6.686, 6.884, 5800249.91299625
12/02/11, 6.566, 6.738, 6.48, 6.66, 4013589.93979615
12/01/11, 6.514, 6.798, 6.396, 6.52, 5150539.9227419
11/30/11, 6.50, 6.586, 6.444, 6.548, 3804824.94292763
11/29/11, 6.498, 6.614, 6.326, 6.35, 2955269.95567095
11/28/11, 6.40, 6.656, 6.362, 6.512, 3405619.9489157
11/25/11, 6.31, 6.482, 6.216, 6.332, 1197974.98203038
11/23/11, 6.352, 6.41, 6.25, 6.29, 2259064.96611403
11/22/11, 6.352, 6.558, 6.21, 6.414, 3662589.94506115
11/21/11, 6.488, 6.488, 6.21, 6.352, 5157619.9226357
11/18/11, 6.728, 6.822, 6.508, 6.52, 4513644.93229533
11/17/11, 6.90, 6.98, 6.638, 6.736, 6746324.89880513
11/16/11, 6.696, 7.00, 6.6806, 6.988, 9165679.8625148
11/15/11, 6.584, 6.88, 6.546, 6.786, 4454524.93318213
11/14/11, 6.60, 6.708, 6.524, 6.644, 6628279.9005758
11/11/11, 6.38, 6.90, 6.114, 6.728, 19375614.7093658
11/10/11, 6.188, 6.30, 6.13, 6.266, 3736364.94395453
11/09/11, 6.174, 6.298, 6.06, 6.176, 4768279.9284758
11/08/11, 6.274, 6.40, 6.144, 6.368, 5839149.91241275
11/07/11, 6.328, 6.40, 6.15, 6.254, 6331344.90502983
11/04/11, 6.292, 6.48, 6.102, 6.462, 15165534.772517
11/03/11, 6.00, 6.498, 5.906, 6.492, 12553014.8117048
11/02/11, 5.80, 5.852, 5.65, 5.742, 4377604.93433593
11/01/11, 5.678, 5.784, 5.60, 5.776, 3178874.95231688
10/31/11, 5.90, 5.902, 5.75, 5.874, 5669844.91495233
10/28/11, 5.70, 6.00, 5.602, 5.974, 6324964.90512553
10/27/11, 5.668, 5.79, 5.622, 5.752, 4346674.93479988
10/26/11, 5.638, 5.674, 5.48, 5.596, 2552394.96171408
10/25/11, 5.646, 5.772, 5.56, 5.65, 3271854.95092218
10/24/11, 5.574, 5.778, 5.55, 5.71, 4702749.92945875
10/21/11, 5.48, 5.66, 5.402, 5.606, 5712749.91430875
10/20/11, 5.488, 5.494, 5.40, 5.468, 4998234.92502648
10/19/11, 5.604, 5.612, 5.46, 5.514, 3964249.94053625
10/18/11, 5.46, 5.6855, 5.342, 5.668, 4998449.92502325
10/17/11, 5.572, 5.60, 5.452, 5.484, 3772194.94341708
10/14/11, 5.60, 5.71, 5.452, 5.61, 7002344.89496483
10/13/11, 5.526, 5.694, 5.488, 5.588, 5219064.92171403
10/12/11, 5.45, 5.60, 5.44, 5.56, 5616819.9157477
10/11/11, 5.502, 5.554, 5.418, 5.522, 2880014.95679978
10/10/11, 5.462, 5.636, 5.40, 5.576, 4617079.9307438
10/07/11, 5.396, 5.52, 5.21, 5.398, 6557739.9016339
10/06/11, 5.074, 5.52, 5.004, 5.392, 8845129.86732305
10/05/11, 4.806, 5.167, 4.67, 5.074, 6147069.90779395
10/04/11, 4.658, 4.864, 4.586, 4.732, 6001069.90998395
10/03/11, 4.99, 5.00, 4.65, 4.746, 5115649.92326525
09/30/11, 4.96, 4.978, 4.698, 4.878, 6680269.89979595
09/29/11, 5.144, 5.164, 4.71, 4.824, 4647724.93028413
09/28/11, 5.20, 5.30, 4.902, 4.918, 3616029.94575955
09/27/11, 5.20, 5.398, 5.114, 5.238, 3372144.94941783
09/26/11, 5.304, 5.304, 4.98, 5.104, 4673574.92989638
09/23/11, 5.098, 5.324, 5.07, 5.276, 5781639.9132754
09/22/11, 5.128, 5.222, 4.976, 5.126, 3880009.94179985
09/21/11, 5.19, 5.39, 5.14, 5.17, 4937884.92593173
09/20/11, 5.196, 5.32, 5.134, 5.202, 5901754.91147368
09/19/11, 4.99, 5.162, 4.764, 5.154, 5786744.91319883
09/16/11, 4.956, 5.168, 4.898, 5.16, 7087869.89368195
09/15/11, 4.916, 4.986, 4.866, 4.964, 2812559.9578116
09/14/11, 4.85, 4.968, 4.758, 4.868, 4153884.93769173
09/13/11, 4.602, 4.82, 4.55, 4.816, 3632304.94551543
09/12/11, 4.50, 4.662, 4.49, 4.576, 2832854.95750718
09/09/11, 4.674, 4.714, 4.51, 4.594, 3346314.94980528
09/08/11, 4.716, 4.806, 4.656, 4.722, 2528484.96207273
09/07/11, 4.678, 4.80, 4.656, 4.768, 2295929.96556105
09/06/11, 4.50, 4.64, 4.458, 4.588, 4048799.939268
09/02/11, 4.732, 4.798, 4.536, 4.614, 3851654.94222518
09/01/11, 4.932, 4.974, 4.767, 4.80, 4240424.93639363
08/31/11, 4.96, 5.10, 4.856, 4.948, 4118674.93821988
08/30/11, 4.90, 4.954, 4.818, 4.926, 1833294.97250058
08/29/11, 4.844, 4.97, 4.804, 4.942, 4016509.93975235
08/26/11, 4.542, 4.79, 4.414, 4.746, 3808779.9428683
08/25/11, 4.774, 4.774, 4.58, 4.622, 3401049.94898425
08/24/11, 4.62, 4.786, 4.566, 4.774, 3421189.94868215
08/23/11, 4.386, 4.622, 4.30, 4.592, 4344839.9348274
08/22/11, 4.622, 4.76, 4.336, 4.39, 4930904.92603643
08/19/11, 4.772, 4.844, 4.40, 4.46, 6876384.89685423
08/18/11, 5.00, 5.03, 4.694, 4.852, 5282844.92075733
08/17/11, 5.278, 5.33, 5.102, 5.166, 3218859.9517171
08/16/11, 5.226, 5.308, 5.166, 5.22, 2688439.9596734
08/15/11, 5.324, 5.35, 5.186, 5.246, 3692859.9446071
08/12/11, 5.12, 5.428, 5.072, 5.262, 5045099.9243235
08/11/11, 4.808, 5.15, 4.80, 5.06, 4182419.9372637
08/10/11, 5.088, 5.088, 4.726, 4.764, 7820734.88268898
08/09/11, 4.83, 5.09, 4.74, 5.012, 6666909.89999635
08/08/11, 4.62, 4.888, 4.62, 4.728, 13042859.8043571
08/05/11, 4.998, 5.076, 4.566, 4.848, 9821879.8526718
08/04/11, 5.302, 5.378, 4.934, 4.95, 15327979.7700803
08/03/11, 5.50, 5.566, 5.2672, 5.44, 9006644.86490033
08/02/11, 5.738, 5.84, 5.454, 5.468, 7746599.883801
08/01/11, 5.734, 5.796, 5.642, 5.754, 5824109.91263835
07/29/11, 5.56, 5.68, 5.50, 5.634, 4740634.92889048
07/28/11, 5.52, 5.71, 5.508, 5.634, 4693644.92959533
07/27/11, 5.70, 5.70, 5.502, 5.528, 4792014.92811978
07/26/11, 5.662, 5.754, 5.594, 5.60, 3814659.9427801
07/25/11, 5.802, 5.85, 5.688, 5.698, 3367454.94948818
07/22/11, 5.74, 5.908, 5.7102, 5.858, 2919339.9562099
07/21/11, 5.782, 5.832, 5.62, 5.74, 5060029.92409955
07/20/11, 5.60, 6.088, 5.56, 5.738, 15241969.7713705
07/19/11, 5.516, 5.622, 5.508, 5.578, 5130239.9230464
07/18/11, 5.468, 5.49, 5.326, 5.446, 4261584.93607623
07/15/11, 5.558, 5.566, 5.48, 5.516, 3544769.94682845
07/14/11, 5.706, 5.792, 5.45, 5.522, 5795654.91306518
07/13/11, 5.686, 5.806, 5.58, 5.728, 5329709.92005435
07/12/11, 5.674, 5.818, 5.60, 5.634, 5227029.92159455
07/11/11, 5.68, 5.706, 5.60, 5.67, 4878514.92682228
07/08/11, 5.978, 5.978, 5.718, 5.762, 6202899.9069565
07/07/11, 5.828, 6.00, 5.802, 5.946, 6639104.90041343
07/06/11, 5.828, 5.828, 5.71, 5.792, 4634444.93048333
07/05/11, 5.804, 5.904, 5.742, 5.828, 4979944.92530083
07/01/11, 5.814, 5.92, 5.76, 5.804, 4274194.93588708
06/30/11, 5.70, 5.866, 5.68, 5.826, 4733269.92900095
06/29/11, 5.70, 5.818, 5.614, 5.658, 7308539.8903719
06/28/11, 5.558, 5.65, 5.534, 5.622, 4445659.9333151
06/27/11, 5.546, 5.656, 5.462, 5.492, 9046834.86429748
06/24/11, 5.528, 5.594, 5.452, 5.513, 18044289.7293357
06/23/11, 5.44, 5.544, 5.242, 5.542, 5849949.91225075
06/22/11, 5.474, 5.65, 5.42, 5.442, 7377664.88933503
06/21/11, 5.248, 5.546, 5.20, 5.506, 7482814.88775778
06/20/11, 5.258, 5.292, 5.10, 5.202, 7688544.88467183
06/17/11, 5.374, 5.54, 5.228, 5.30, 8569824.87145263
06/16/11, 5.534, 5.60, 5.148, 5.30, 9210619.8618407
06/15/11, 5.688, 5.69, 5.414, 5.464, 6732894.89900658
06/14/11, 5.708, 5.94, 5.704, 5.72, 7866549.88200175
06/13/11, 5.614, 5.776, 5.576, 5.686, 8568804.87146793
06/10/11, 5.504, 5.6598, 5.47, 5.572, 7832659.8825101
06/09/11, 5.486, 5.62, 5.42, 5.524, 8021099.8796835
06/08/11, 5.688, 5.72, 5.404, 5.424, 8484679.8727298
06/07/11, 5.788, 5.878, 5.652, 5.674, 6110494.90834258
06/06/11, 6.02, 6.026, 5.652, 5.74, 11658834.8251175
06/03/11, 5.99, 6.30, 5.90, 6.026, 31051044.5342343
06/02/11, 5.704, 5.864, 5.702, 5.752, 4931469.92602795
06/01/11, 6.00, 6.02, 5.676, 5.7034, 7651979.8852203
05/31/11, 5.938, 6.056, 5.91, 6.028, 16452609.7532109
05/27/11, 5.908, 5.934, 5.764, 5.91, 8435344.87346983
05/26/11, 5.764, 5.952, 5.62, 5.896, 16684454.7497332
05/25/11, 5.38, 5.802, 5.234, 5.796, 23469054.6479642
05/24/11, 5.404, 5.50, 5.32, 5.344, 3068364.95397453
05/23/11, 5.524, 5.524, 5.324, 5.364, 4317739.9352339
05/20/11, 5.652, 5.656, 5.47, 5.594, 4212669.93680995
05/19/11, 5.406, 5.688, 5.32, 5.64, 13276834.8008475
05/18/11, 5.22, 5.294, 5.104, 5.27, 3647034.94529448
05/17/11, 5.40, 5.40, 5.144, 5.192, 6170779.9074383
05/16/11, 5.598, 5.598, 5.31, 5.32, 3778109.94332835
05/13/11, 5.60, 5.6378, 5.46, 5.51, 3307884.95038173
05/12/11, 5.414, 5.548, 5.33, 5.534, 3138699.9529195
05/11/11, 5.64, 5.6597, 5.384, 5.414, 4814824.92777763
05/10/11, 5.648, 5.79, 5.582, 5.666, 7678129.88482805
05/09/11, 5.40, 5.60, 5.37, 5.582, 4581514.93127728
05/06/11, 5.38, 5.54, 5.324, 5.424, 4908029.92637955
05/05/11, 5.44, 5.488, 5.234, 5.288, 6097244.90854133
05/04/11, 5.356, 5.40, 5.15, 5.338, 5235844.92146233
05/03/11, 5.476, 5.478, 5.30, 5.374, 4569824.93145263
05/02/11, 5.52, 5.56, 5.412, 5.49, 3922799.941158
04/29/11, 5.538, 5.574, 5.484, 5.52, 3631699.9455245
04/28/11, 5.414, 5.538, 5.344, 5.532, 8224984.87662523
04/27/11, 5.386, 5.472, 5.326, 5.416, 4984504.92523243
04/26/11, 5.332, 5.45, 5.262, 5.386, 6861714.89707428
04/25/11, 5.34, 5.346, 5.194, 5.278, 4004194.93993708
04/21/11, 5.17, 5.396, 5.118, 5.348, 6930264.89604603
04/20/11, 5.14, 5.218, 5.06, 5.15, 4187344.93718983
04/19/11, 5.052, 5.052, 4.93, 5.032, 2743464.95884803
04/18/11, 5.026, 5.124, 4.872, 5.006, 5169354.92245968
04/15/11, 5.13, 5.236, 5.082, 5.116, 4717254.92924118
04/14/11, 4.974, 5.056, 4.84, 5.028, 4916909.92624635
04/13/11, 5.026, 5.138, 4.962, 4.986, 6057219.9091417
04/12/11, 5.016, 5.042, 4.86, 4.93, 6787004.89819493
04/11/11, 5.294, 5.306, 5.004, 5.054, 6860999.897085
04/08/11, 5.516, 5.5201, 5.272, 5.298, 9731759.8540236
04/07/11, 5.37, 5.588, 5.29, 5.448, 14053829.7891926
04/06/11, 5.398, 5.402, 5.16, 5.298, 6441484.90337773
04/05/11, 5.18, 5.40, 5.138, 5.34, 15908634.7613705
04/04/11, 5.366, 5.40, 5.046, 5.166, 13046134.804308
04/01/11, 5.49, 5.636, 5.314, 5.332, 14325434.7851185
03/31/11, 5.31, 5.742, 5.30, 5.55, 57611699.1358245
03/30/11, 4.822, 4.898, 4.602, 4.742, 6119384.90820923
03/29/11, 4.66, 4.80, 4.642, 4.784, 3777954.94333068
03/28/11, 4.54, 4.7078, 4.51, 4.65, 5290089.92064865
03/25/11, 4.486, 4.60, 4.48, 4.55, 2839609.95740585
03/24/11, 4.428, 4.476, 4.396, 4.466, 2310799.965338
03/23/11, 4.422, 4.454, 4.354, 4.442, 2113964.96829053
03/22/11, 4.546, 4.572, 4.40, 4.438, 2914064.95628903
03/21/11, 4.61, 4.61, 4.508, 4.546, 2058249.96912625
03/18/11, 4.638, 4.638, 4.502, 4.592, 3439114.94841328
03/17/11, 4.648, 4.686, 4.528, 4.562, 4612519.9308122
03/16/11, 4.572, 4.65, 4.538, 4.564, 5848379.9122743
03/15/11, 4.44, 4.592, 4.36, 4.59, 6594344.90108483
03/14/11, 4.764, 4.80, 4.64, 4.65, 5829854.91255218
03/11/11, 4.77, 4.85, 4.706, 4.814, 4653969.93019045
03/10/11, 4.888, 4.898, 4.746, 4.802, 5085234.92372148
03/09/11, 4.932, 4.998, 4.854, 4.944, 4623604.93064593
03/08/11, 4.92, 4.992, 4.80, 4.932, 6999254.89501118
03/07/11, 4.986, 5.08, 4.94, 4.988, 10167654.8474852
03/04/11, 4.896, 4.998, 4.756, 4.99, 7900499.8814925
03/03/11, 4.896, 4.958, 4.812, 4.872, 3200699.9519895
03/02/11, 4.764, 4.856, 4.745, 4.804, 3316469.95025295
03/01/11, 4.81, 4.864, 4.74, 4.788, 5531749.91702375
02/28/11, 4.748, 4.82, 4.70, 4.778, 5255529.92116705
02/25/11, 4.562, 4.77, 4.538, 4.722, 6736284.89895573
02/24/11, 4.356, 4.516, 4.30, 4.506, 5277249.92084125
02/23/11, 4.436, 4.50, 4.222, 4.366, 8028539.8795719
02/22/11, 4.576, 4.60, 4.356, 4.374, 10322699.8451595
02/18/11, 4.666, 4.698, 4.592, 4.636, 11853849.8221923
02/17/11, 4.926, 5.098, 4.71, 4.72, 13099709.8035044
02/16/11, 4.62, 4.994, 4.614, 4.946, 20579029.6913146
02/15/11, 4.602, 4.634, 4.512, 4.568, 4804254.92793618
02/14/11, 4.728, 4.828, 4.61, 4.616, 6417019.9037447
02/11/11, 4.65, 4.75, 4.588, 4.65, 3183009.95225485
02/10/11, 4.652, 4.728, 4.562, 4.643, 4180099.9372985
02/09/11, 4.826, 4.836, 4.558, 4.642, 13181309.8022804
02/08/11, 4.756, 5.05, 4.60, 4.898, 17525914.7371113
02/07/11, 4.652, 4.652, 4.576, 4.614, 4475054.93287418
02/04/11, 4.688, 4.734, 4.644, 4.692, 2719584.95920623
02/03/11, 4.764, 4.78, 4.63, 4.726, 2560334.96159498
02/02/11, 4.832, 4.836, 4.7338, 4.788, 2847359.9572896
02/01/11, 4.862, 4.946, 4.708, 4.782, 3538954.94691568
01/31/11, 4.81, 4.824, 4.70, 4.82, 4157874.93763188
01/28/11, 4.976, 4.976, 4.75, 4.802, 5244054.92133918
01/27/11, 4.948, 5.016, 4.906, 4.984, 4478274.93282588
01/26/11, 4.942, 4.976, 4.82, 4.95, 5399334.91900998
01/25/11, 4.93, 4.978, 4.804, 4.936, 6357784.90463323
01/24/11, 4.706, 4.962, 4.646, 4.898, 8225944.87661083
01/21/11, 4.624, 4.718, 4.542, 4.608, 6084704.90872943
01/20/11, 4.806, 4.89, 4.474, 4.524, 11399789.8290032
01/19/11, 5.054, 5.094, 4.75, 4.806, 11857569.8221365
01/18/11, 5.096, 5.128, 4.95, 5.128, 8119194.87821208
01/14/11, 5.23, 5.316, 5.122, 5.15, 5960604.91059093
01/13/11, 5.392, 5.394, 5.232, 5.244, 3617609.94573585
01/12/11, 5.402, 5.4798, 5.304, 5.392, 4823609.92764585
01/11/11, 5.718, 5.742, 5.384, 5.392, 8556774.87164838
01/10/11, 5.634, 5.736, 5.61, 5.69, 6714059.8992891
01/07/11, 5.60, 5.716, 5.58, 5.648, 11247699.8312845
01/06/11, 5.366, 5.60, 5.362, 5.576, 10306084.8454087
01/05/11, 5.296, 5.38, 5.238, 5.366, 7234344.89148483
01/04/11, 5.332, 5.39, 5.204, 5.334, 5945354.91081968
01/03/11, 5.368, 5.40, 5.18, 5.324, 6420419.9036937
12/31/10, 5.314, 5.45, 5.30, 5.326, 7089234.89366148
12/30/10, 5.54, 5.58, 5.276, 5.30, 10205334.84692
12/29/10, 5.406, 5.602, 5.30, 5.546, 16597149.7510428
12/28/10, 5.17, 5.35, 5.00, 5.282, 20282944.6957558
12/27/10, 5.604, 5.716, 5.012, 5.1098, 46511644.3023253
12/23/10, 6.252, 6.496, 5.984, 6.018, 7785624.88321563
12/22/10, 6.45, 6.572, 6.34, 6.526, 4166279.9375058
12/21/10, 6.36, 6.538, 6.342, 6.452, 3888389.94167415
12/20/10, 6.328, 6.438, 6.252, 6.34, 2616599.960751
12/17/10, 6.268, 6.308, 6.142, 6.272, 4069084.93896373
12/16/10, 6.00, 6.182, 5.93, 6.162, 3950349.94074475
12/15/10, 5.734, 5.994, 5.706, 5.92, 3714499.9442825
12/14/10, 6.058, 6.078, 5.5522, 5.706, 8834549.86748175
12/13/10, 6.328, 6.354, 6.08, 6.11, 2051654.96922518
12/10/10, 6.41, 6.584, 6.226, 6.304, 2146904.96779643
12/09/10, 6.502, 6.544, 6.33, 6.41, 2029914.96955128
12/08/10, 6.496, 6.498, 6.304, 6.474, 3304899.9504265
12/07/10, 6.098, 6.48, 6.01, 6.312, 6557739.9016339
12/06/10, 6.27, 6.29, 5.912, 6.062, 6371874.90442188
12/03/10, 6.402, 6.45, 6.174, 6.298, 5802299.9129655
12/02/10, 6.802, 6.8595, 6.24, 6.47, 10034834.8494775
12/01/10, 7.174, 7.284, 6.69, 6.87, 6495874.90256188
11/30/10, 6.748, 7.066, 6.682, 7.066, 11114789.8332782
11/29/10, 7.0824, 7.19, 6.666, 6.866, 5727714.91408428
11/26/10, 7.12, 7.20, 6.95, 7.064, 1752769.97370845
11/24/10, 7.054, 7.194, 6.8668, 7.094, 7124794.89312808
11/23/10, 6.658, 7.136, 6.438, 6.914, 7890349.88164475
11/22/10, 6.314, 6.69, 6.30, 6.68, 7649859.8852521
11/19/10, 6.032, 6.274, 5.94, 6.198, 5752469.91371295
11/18/10, 6.134, 6.148, 5.784, 5.978, 4781239.9282814
11/17/10, 6.04, 6.15, 5.722, 5.898, 3751704.94372443
11/16/10, 6.20, 6.28, 5.684, 5.934, 6738654.89892018
11/15/10, 6.044, 6.5879, 6.044, 6.16, 13125664.803115
11/12/10, 5.65, 6.10, 5.614, 5.968, 13645844.7953123
11/11/10, 5.72, 5.82, 5.466, 5.607, 9725469.85411795
11/10/10, 4.896, 5.994, 4.81, 5.872, 15305189.7704222
11/09/10, 5.00, 5.138, 4.81, 4.926, 4788744.92816883
11/08/10, 4.90, 5.00, 4.806, 4.996, 2547374.96178938
11/05/10, 4.974, 4.994, 4.744, 4.888, 5054729.92417905
11/04/10, 4.52, 5.066, 4.4302, 4.98, 9374004.85938993
11/03/10, 4.256, 4.50, 4.232, 4.354, 1870994.97193508
11/02/10, 4.336, 4.3758, 4.21, 4.25, 1612324.97581513
11/01/10, 4.388, 4.55, 4.262, 4.282, 2278919.9658162
10/29/10, 4.228, 4.37, 4.2104, 4.368, 1403409.97894885
10/28/10, 4.278, 4.30, 4.192, 4.238, 1120949.98318575
10/27/10, 4.25, 4.276, 4.13, 4.20, 1782499.9732625
10/26/10, 4.16, 4.374, 4.102, 4.272, 3304204.95043693
10/25/10, 4.188, 4.196, 4.146, 4.17, 593069.99110395
10/22/10, 4.136, 4.186, 4.11, 4.144, 805104.987923425
10/21/10, 4.122, 4.19, 4.09, 4.15, 2089994.96865008
10/20/10, 4.032, 4.138, 4.008, 4.13, 1562219.9765667
10/19/10, 4.04, 4.0812, 4.00, 4.01, 1225634.98161548
